number;id;xscales;yscales
9645;f4f9720bd36cc1c81b41d99ad4f290ea;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.3700846608623504,0.3757909424456439,0.3851549186259858,0.3968093546591996,0.4091131475793701,0.42040891464999625,0.4292425864078224,0.43452347819285386
9646;dcff9c77ec05a03e8d18cbe35ef8e814;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.20714305418905454,0.20232224690994574,0.19458463469703788,0.18524371556470282,0.1757142292981331,0.1672509779512939,0.16081443352294966,0.15704024113398185
9647;7509f6b52e634ffac7ffef0655514af0;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.7928569458109452,0.7976777530900543,0.8054153653029621,0.814756284435297,0.8242857707018668,0.8327490220487059,0.8391855664770502,0.8429597588660179
9648;057ba154c7069c02bb7ae4fa6fa4b96e;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6128580139675724,0.6019862070871477,0.5847072489059646,0.5641235483281797,0.5434286593728235,0.5253016205385285,0.5116714644602719,0.5037409486491584
9649;d92b7957fe3aed5f7f7d87dcbc3e5ccf;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.3871419860324274,0.3980137929128523,0.41529275109403535,0.4358764516718202,0.45657134062717647,0.4746983794614714,0.488328535539728,0.4962590513508415
9650;8ca8d310d199b27332e36dafdefdb929;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.7606414591904292,0.7247533437684699,0.6720164775041638,0.6152324044482244,0.5638261473761204,0.5228383967958138,0.49421162602985086,0.4783461010406389
9651;6fe04202eaf1ce3b122f2737512409f6;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.23935854080957078,0.27524665623152994,0.32798352249583623,0.3847675955517755,0.4361738526238794,0.47716160320418616,0.505788373970149,0.5216538989593611
9652;83e24c14cdf91178fc3a1c112800e0a2;0.9741789412093922,0.9741789412093922,0.9741789412093922,0.9741789412093922,0.9741789412093922,0.9741789412093922,0.9741789412093922,0.9741789412093922;0.4507287724764369,0.4289999202661777,0.3890626288995291,0.33018295656630825,0.25336210365813644,0.16440028515812083,0.07763600283223618,0.016155860320045765
9653;452e340cbb1d167ce59dafe4584e1316;0.33187928233922664,0.30893301210115576,0.2692881596375551,0.21615387382361345,0.15491343701784813,0.09338046417379439,0.041241145926243984,0.008205531322701264;0.573744445705406,0.573744445705406,0.573744445705406,0.573744445705406,0.573744445705406,0.573744445705406,0.573744445705406,0.573744445705406
9654;38b0a9c2abda4c736a132d5df9842e50;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8105280732715686,0.7664503696562024,0.6974725085618716,0.6169814037258449,0.5378387013439299,0.46993897483067626,0.41973461894163183,0.39085313633301616
9655;79a566b7fa2a6fa0f366baf3c8887ac7;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.1894719267284314,0.23354963034379758,0.30252749143812824,0.38301859627415497,0.46216129865607014,0.5300610251693236,0.5802653810583681,0.609146863666984
9656;4290b2c39039506a55c5874cdd31d829;0.01623263005355992,0.07884491395107467,0.16953672776903989,0.26547857155893284,0.3508439169959495,0.4179174226941611,0.4642515609733556,0.4897520983730047;0.5392861971069353,0.5392861971069353,0.5392861971069353,0.5392861971069353,0.5392861971069353,0.5392861971069353,0.5392861971069353,0.5392861971069353
9657;772b4501d8b7cc31ed8c69c1c8a5b3f5;0.5984296646168474,0.5984296646168474,0.5984296646168474,0.5984296646168474,0.5984296646168474,0.5984296646168474,0.5984296646168474,0.5984296646168474;0.01941749588944687,0.09423650247403212,0.20239044611127965,0.3165242833586882,0.41783414600575497,0.49727626556854343,0.5520729141924297,0.5822024696302098
9658;8c12b2d172ec48331925c4f075bb3a37;0.020679005884540105,0.0994136594249311,0.21064168099804287,0.3248246433636788,0.4235370643866602,0.4992662818661209,0.5506673360621069,0.5786452002986624;0.5882602661441749,0.5882602661441749,0.5882602661441749,0.5882602661441749,0.5882602661441749,0.5882602661441749,0.5882602661441749,0.5882602661441749
9659;dba895b0e93c683f6775e1aca99a6904;0.9151625479315275,0.8807524835698011,0.8243094648316817,0.7541014118639713,0.6800309696852427,0.6120736347843896,0.55895846438968,0.527217944430236;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9660;0e8e3b8514f0075219c4025d0a53653c;0.08483745206847244,0.11924751643019879,0.17569053516831823,0.24589858813602863,0.31996903031475726,0.38792636521561025,0.4410415356103198,0.47278205556976394;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9661;cc5d2e17af87c48358e3adfda586cf9b;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.810203484636067,0.7699570789948471,0.7040274979372595,0.6221695435054233,0.5359882870120848,0.4570817155088219,0.3955163403404727,0.35877115059651227
9662;f2add82b4e34d10cb27decced1a09f76;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.18979651536393305,0.23004292100515264,0.2959725020627403,0.3778304564945765,0.46401171298791505,0.5429182844911781,0.6044836596595273,0.6412288494034876
9663;d26f77ec9ebf80d8b970513fdecee8b4;0.012139310611490263,0.06298211508507573,0.15026397102055558,0.26614352732847846,0.398162206606741,0.5291804072046808,0.6389399539371202,0.7078956604783394;0.9151638094791393,0.9151638094791393,0.9151638094791393,0.9151638094791393,0.9151638094791393,0.9151638094791393,0.9151638094791393,0.9151638094791393
9664;3037152431ef8189d7a256030275dda9;0.03321796304361811,0.15081986132693576,0.2963019190768492,0.4251497066725547,0.5229184004146433,0.5907214220549963,0.6336106528988655,0.6559781465498892;0.8198953529620433,0.8198953529620433,0.8198953529620433,0.8198953529620433,0.8198953529620433,0.8198953529620433,0.8198953529620433,0.8198953529620433
9665;a57bdc19cabdf881237a2a00217a84df;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.7056788912775908,0.6387756983851901,0.5433635018592691,0.4443053964728501,0.35774644987124754,0.29075286758123803,0.2449868302898465,0.21997533159078475
9666;da1726cfce5a1b621820c7299e70855f;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.29432110872240913,0.3612243016148098,0.4566364981407308,0.5556946035271498,0.6422535501287523,0.7092471324187619,0.7550131697101534,0.7800246684092152
9667;bbfe7e35c2106dfd9d540bd55271fde5;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.4836268554582514,0.4650153619211919,0.43702244416860686,0.40599115230559507,0.3770676827015471,0.35341692131336,0.33657817634794296,0.32712955966130663
9668;90d8a49c7cdfc4b1b02ccbcfde6a366b;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5163731445417485,0.5349846380788079,0.5629775558313931,0.5940088476944049,0.6229323172984527,0.6465830786866399,0.663421823652057,0.6728704403386934
9669;77509ac5a2be4ca30514350209972551;0.68686620207971,0.6718448114610062,0.64385678864339,0.6016743732745308,0.5449245531983217,0.47665326512382095,0.4072701932753095,0.35633716540083304;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9670;f4cb5808acfdfadd784805f35ca292bc;0.3131337979202899,0.32815518853899367,0.35614321135660987,0.3983256267254691,0.4550754468016783,0.523346734876179,0.5927298067246904,0.643662834599167;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9671;6c377eb625d72b524efe6c5084216402;0.2343364692176001,0.21543059525989286,0.183847655117878,0.14353855645098337,0.09972975685660053,0.05832645520788394,0.02512582389059837,0.004922408670283747;0.36424165032176853,0.36424165032176853,0.36424165032176853,0.36424165032176853,0.36424165032176853,0.36424165032176853,0.36424165032176853,0.36424165032176853
9672;3f1c1cf4b0ae6c59844ef97e1074c6b5;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.958754998209411,0.918133498320646,0.8491370662162185,0.7589484140551277,0.658115244878824,0.5600073773520848,0.4792807023593679,0.42923113981374517
9673;d8a436ba83311cd1d92d73065c07a7f7;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.0412450017905889,0.08186650167935397,0.1508629337837812,0.24105158594487236,0.34188475512117605,0.43999262264791505,0.520719297640632,0.570768860186255
9674;c0f19ec471f8ce3a1adfe53f27722462;0.9016581213235754,0.8714529992172261,0.8229818569296482,0.7644825174311436,0.7048196870791498,0.6518471786603368,0.6115693703863428,0.5879554330915855;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9675;98eb96092e56fce485df66ee5bcb7cb5;0.0983418786764245,0.12854700078277395,0.17701814307035182,0.23551748256885624,0.29518031292085023,0.348152821339663,0.388430629613657,0.41204456690841446;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9676;74cf9f370e487f533758e34f328f8121;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5972029916362728,0.5743253144958564,0.5331857055978039,0.4745924922215719,0.4016176728427302,0.3216634495165679,0.24801604147020498,0.19822931517232287
9677;231fcf34998f2cdaa50cb00c365e8541;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.4027970083637271,0.42567468550414345,0.46681429440219613,0.5254075077784279,0.5983823271572696,0.6783365504834321,0.7519839585297949,0.801770684827677
9678;59d193872e79e2a53e014bdfaf8f01d5;0.5165168807756525,0.49024965022593997,0.4423498963236177,0.37261290333678276,0.28317152744738655,0.18171980031285304,0.08490320955767368,0.01753613211696564;0.9878911962562151,0.9878911962562151,0.9878911962562151,0.9878911962562151,0.9878911962562151,0.9878911962562151,0.9878911962562151,0.9878911962562151
9679;e96edab466e1e81ca4408893dfc12343;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8009135964766473,0.7803714660114919,0.7445444635342865,0.6958481000509892,0.6387350612421974,0.5802549462657014,0.5298204499560146,0.49743661482131946
9680;983ac6c1ac3242e976b3ea18279d6713;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.19908640352335275,0.21962853398850804,0.25545553646571334,0.3041518999490107,0.3612649387578025,0.41974505373429843,0.47017955004398526,0.5025633851786805
9681;f16a1fd92dfb13267c13d02ab87031c4;0.02548169365761691,0.118843205461011,0.24161414405614673,0.357717823233289,0.45087144540900986,0.5182295289285818,0.5620659324893974,0.5853183055102211;0.9124145968055204,0.9124145968055204,0.9124145968055204,0.9124145968055204,0.9124145968055204,0.9124145968055204,0.9124145968055204,0.9124145968055204
9682;49bcdb55e37a688157ced0e0079ac52d;0.7618033913101652,0.7332051617787603,0.6789348943112774,0.5946266313710022,0.4761620789873516,0.3253890621375219,0.16206056164843277,0.03508330833271812;0.9817257390496825,0.9817257390496825,0.9817257390496825,0.9817257390496825,0.9817257390496825,0.9817257390496825,0.9817257390496825,0.9817257390496825
9683;3cfd844d4d982745f72def8f08727b09;0.9152360242128287,0.9152360242128287,0.9152360242128287,0.9152360242128287,0.9152360242128287,0.9152360242128287,0.9152360242128287,0.9152360242128287;0.401539207419777,0.3756281856044386,0.330250930786358,0.2681907335253119,0.19483578362869153,0.11908156712324072,0.0532202226910404,0.010669705439453534
9684;716c129dae77116033a0ab4d017000b2;0.6999271388741223,0.6778656141218814,0.6440699033683494,0.6057174646530057,0.5690988480350254,0.5385095599382607,0.5163662720002017,0.5038056157953003;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9685;ffcfaa75b85e3a682e21520b95dc4904;0.3000728611258776,0.3221343858781186,0.35593009663165054,0.3942825353469943,0.4309011519649744,0.4614904400617392,0.4836337279997982,0.4961943842046997;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9686;05aee773f26860585798d88488af856a;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.8404606280294086,0.7853852194747084,0.6894473469584323,0.5592871863296953,0.40698056780347225,0.25141887113542505,0.11757539604303424,0.03178884584191909
9687;414ff1ae10f3cd7fff91d94a8c8d1f34;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.15953937197059131,0.21461478052529145,0.3105526530415675,0.4407128136703045,0.5930194321965276,0.748581128864575,0.8824246039569658,0.9682111541580808
9688;15790a19f52c73bea1bd39051727be8c;0.02541216116382943,0.12027608269823535,0.24938943705893007,0.3763055210198923,0.48170645574530796,0.5599946234312639,0.6119120726017823,0.6397677850629344;0.713965296263433,0.713965296263433,0.713965296263433,0.713965296263433,0.713965296263433,0.713965296263433,0.713965296263433,0.713965296263433
9689;01000fac1755c85285952e7cc4b8ff11;0.9601472822789471,0.8879343741217063,0.7751526710167251,0.6438928244921156,0.5151942636760399,0.4050638062774313,0.3238032981608497,0.27712074447006146;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9690;522991397779d16b2f948aeafdae8fc3;0.039852717721052845,0.11206562587829359,0.22484732898327478,0.3561071755078841,0.48480573632395996,0.5949361937225687,0.6761967018391504,0.7228792555299384;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9691;cc97c6ff312800073daa71c0f09f9992;0.383713125693273,0.3676766041657297,0.33923653639903345,0.2995896500352059,0.2515717517850988,0.20061821717281558,0.15514633461020177,0.12516867836711185;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9692;d8267f2a4b744110d42ea90e2b968773;0.6162868743067269,0.6323233958342702,0.6607634636009665,0.700410349964794,0.7484282482149013,0.7993817828271844,0.844853665389798,0.874831321632888;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
9693;071b3df136f78132e8c77a0cdf4f6337;0.47239101717305143,0.47239101717305143,0.47239101717305143,0.47239101717305143,0.47239101717305143,0.47239101717305143,0.47239101717305143,0.47239101717305143;0.420907312087011,0.3982138996693372,0.3572058187199066,0.2983523764004958,0.2243083039162857,0.14221798656985057,0.06569477172639793,0.01346270096553792
